id,price_usd
2265781,315323.733963762
2265784,218162.065147919
2265785,357110.830401458
2265786,192004.647160347
2265787,326794.934457457
2265788,388678.607509258
2265789,761294.628625355
2265790,357110.830401458
2265791,357110.830401458
2265793,299531.127866851
2265794,299531.127866851
2265795,615590.325577942
2265798,314517.872606376
2265799,913855.910689576
2265800,1014039.78498408
2265801,790967.414883992
2265804,362470.611910203
2265805,362470.611910203
2265809,503965.390244761
2265810,318086.108620019
2265813,649099.361302099
2265816,514531.121742403
2265817,226816.289436689
2265818,62158.8153132267
2265822,419706.405920588
2265824,444847.745499536
2265830,77145.1834036345
2265831,617621.255044437
2265833,414405.090531362
2265834,141626.2835691
2265851,391662.848930967
2265853,54871.7565198533
2265857,207381.617888526
2265868,1974572.84711142
2265869,459741.772911707
2265870,617207.340474803
2265871,229243.433229244
2265872,617207.340474803
2265873,435826.950569059
2265874,229243.433229244
2265876,917023.462258639
2265877,917023.462258639
2265879,2126386.33281634
2265881,19296.0156293148
2265886,360192.695709445
2265887,770028.278604883
2265888,12412.6314067665
2265889,11003.0494793207
2265926,995714.757444098
2265927,452927.080742463
2265928,452927.080742463
2265929,452927.080742463
2265930,64678.7015425061
2265931,69956.4103841484
2265932,393444.717327938
2265933,371136.814837542
2265934,1102502.25857194
2265936,93243.6260412849
2265937,182155.483535365
2265938,344179.839623635
2265946,124383.86632852
2265954,727457.979856011
2265955,-25170.9306163141
2265957,684992.402446879
2265959,520799.995398284
2265963,218162.065147919
2265964,661643.301115028
2265966,77233.9538214344
2265967,173464.498892351
2265968,1631060.53010809
2265974,499944.309080658
2265978,19610.0513859284
2265980,380303.83027309
2265981,834141.075131554
2265982,1009848.27788768
2265983,259283.239792871
2265984,144648.131894542
2265988,409359.152235626
2265989,135990.863067338
2265991,432665.663477814
2266020,121631.285001502
2266031,107184.348167337
2266032,239035.483489604
2266064,222439.264726486
2266079,646011.248883351
2266080,646011.248883351
2266083,1477976.68614958
2266084,1477976.68614958
2266102,282482.115022365
2266105,678911.18994956
2266106,1011910.16110057
2266109,913869.313440583
2266110,710561.012372033
2266113,661751.565116485
2266114,406768.048307672
2266117,406768.048307672
2266118,406768.048307672
2266121,190106.004976423
2266156,980957.44914382
2266158,279245.380288676
2266159,176936.569976148
2266171,619242.791894964
2266172,815982.524432707
2266177,389769.133598529
2266178,1193907.21292555
2266179,389769.133598529
2266180,1193907.21292555
2266189,331711.91123244
2266190,395404.766767955
2266244,876465.001936156
2266245,858515.729439086
2266254,348861.33466939
2266255,348861.33466939
2266258,782849.980962142
2266259,782849.980962142
2266260,1533713.95812268
2266261,813954.748644425
2266262,527688.295927441
2266263,329899.905054304
2266277,768190.119470178
2266278,1150592.71217524
2266279,1132643.43967817
2266284,513469.786625559
2266285,357814.383809602
2266294,516971.708367261
2266297,510505.584138752
2266316,739005.498493814
2266317,739005.498493814
2266320,875172.29265134
2266321,406074.561255659
2266322,489518.080527914
2266323,489518.080527914
2266334,702378.582858817
2266335,702378.582858817
2266342,460761.756704769
2266348,641544.780071093
2266352,1141831.30047504
2266353,643748.053279269
2266356,585540.041305271
2266357,585540.041305271
2266366,1082737.97584569
2266367,1631362.77256296
2266373,393845.883178353
2266374,393845.883178353
2266378,863746.604770171
2266444,652799.308898307
2266446,1171798.95623283
2266447,1177233.00961165
2266449,1085216.62884368
2266452,359018.086249716
2266454,154591.56024509
2266455,258341.033699101
2266467,1245707.7263943
2266469,684169.106265809
2266477,437391.999174268
2266478,878738.886249728
2266481,353252.439437488
2266483,1085216.62884368
2266485,385675.508237337
2266486,804875.850540306
2266487,786926.578043236
2266489,746902.71117628
2266503,744477.301181963
2266519,826367.254836178
2266523,601078.552193222
2266527,1195934.07650542
2266530,353252.439437488
2266532,1082664.24842782
2266533,363917.554801105
2266534,362964.3212655
2266562,385675.508237337
2266563,383486.829900608
2266569,1147758.26180714
2266570,1028194.51358518
2266571,696314.762427066
2266572,277470.091011846
2266574,778390.405884928
2266587,692790.421700208
2266597,1006637.08852012
2266599,659188.875698579
2266602,1097841.06029118
2266603,1819991.36762633
2266604,943147.142103329
2266605,612504.435568472
2266654,591933.235947432
2266658,686084.415794
2266664,393961.506815938
2266673,77933.456357845
2266688,791994.791577653
2266699,1262230.46193602
2266700,573795.775824971
2266701,1676400.39332947
2266702,409407.818648866
2266710,3786143.59513239
2266712,94274.4988892071
2266717,135223.31726808
2266722,461569.311716128
2266723,1686255.13507161
2266729,401811.066897633
2266730,466129.163189281
2266731,498687.759641183
2266732,516361.778379121
2266733,1516991.65776585
2266734,564993.236355898
2266735,1516991.65776585
2266736,1516991.65776585
2266737,1102502.25857194
2266739,1516991.65776585
2266740,682104.485351604
2266741,1516991.65776585
2266742,571064.173035958
2266743,1692425.10906979
2266744,92814.7035297179
2266748,344600.203368334
2266749,554537.242016261
2266775,419706.405920588
2266781,518399.620262917
2266783,713795.322489873
2266784,66359.5400335851
2266793,668130.403603752
2266795,376331.49298393
2266802,1210983.02562232
2266805,736382.20136167
2266816,666042.940253244
2266826,315323.733963762
2266835,458779.55965777
2266836,449327.817964713
2266838,449327.817964713
2266839,509776.797352779
2266845,777302.702212032
2266848,388678.607509258
2266851,218162.065147919
2266856,450955.150253892
2266857,221145.16831734
2266863,744703.74191463
2266865,1231125.24226087
2266888,132653.896088345
2266889,173405.826524801
2266893,374979.866783552
2266898,531712.793579765
2266918,105364.899166404
2266924,527637.499956106
2266945,222032.412971935
2266947,452010.447938279
2267013,58553.4585878951
2267025,1231125.24226087
2267031,145414.760075518
2267032,145414.760075518
2267033,162892.183507479
2267034,124342.319705986
2267049,226208.436204526
2267051,156761.081681369
2267067,324044.211466358
2267073,744366.333678374
2267074,272443.398480136
2267075,459741.772911707
2267076,822024.509488327
2267086,309080.084398097
2267097,302182.440701038
2267100,2002347.85433414
2267105,616123.02665325
2267108,27986.3742447695
2267109,73290.559712413
2267129,261545.853430466
2267140,103763.661434652
2267141,103763.661434652
2267142,436371.199597114
2267143,448333.659145939
2267144,200690.705279986
2267145,117354.756598508
2267146,139608.423178504
2267147,228561.611478154
2267148,195020.800496628
2267149,224790.330688416
2267156,596704.555979694
2267168,842565.877779172
2267169,279902.572430981
2267178,475507.735535141
2267180,552580.817868033
2267181,280020.46292372
2267185,343101.923496982
2267198,401949.514304994
2267200,400722.252939169
2267207,187850.08048144
2267210,462410.866783064
2267213,895848.827715084
2267217,461474.3979083
2267222,310266.41380709
2267229,126401.31685482
2267237,714006.777496428
2267238,24046.0790272486
2267239,897238.383349632
2267251,229540.503618358
2267255,222914.435715163
2267257,754883.28545498
2267259,668171.270029158
2267260,535760.21362873
2267261,369681.944487566
2267262,416842.257204226
2267264,611662.066767881
2267302,283932.820451547
2267306,1946339.52145246
2267307,3702898.45887749
2267308,3898879.64673093
2267311,187501.386951186
2267312,961491.212586042
2267315,268494.540305198
2267316,1275409.08820611
2267318,60353.1679633083
2267319,673046.464496552
2267321,116928.028259742
2267323,434308.024835855
2267324,87346.7017870745
2267325,226196.794703912
2267326,918085.472266964
2267332,538497.214895378
2267333,875646.368162702
2267334,788429.276926514
2267336,447220.669707649
2267337,986333.311362503
2267338,150678.903164856
2267339,300439.080652427
2267341,165790.852875206
2267342,360730.261081456
2267344,378745.460325725
2267345,436944.922149758
2267348,770504.410756323
2267349,92537.4850731689
2267350,751756.658529418
2267365,328478.246371406
2267366,214103.273186498
2267367,250799.738899475
2267371,558009.411668414
2267372,549455.333302572
2267373,451344.063241639
2267376,449327.817964713
2267386,2638136.36413909
2267475,819113.673627543
2267480,433409.657731134
2267487,504831.831062911
2267488,757261.629346487
2267489,413931.461644609
2267504,488364.042783111
2267515,350008.00918844
2267516,687620.632072178
2267517,34336.6599094801
2267518,339819.946855771
2267519,349194.710505774
2267520,352458.615502682
2267521,333303.237143009
2267522,347297.199950116
2267523,373797.574943296
2267524,93725.6965218347
2267525,73129.9637318274
2267527,565399.094366279
2267528,202009.861067121
2267529,358620.05906541
2267530,525674.744951392
2267533,291755.087840238
2267544,384246.426898873
2267546,477092.428283119
2267547,351919.309290337
2267551,281968.817821472
2267552,607238.014890234
2267602,547738.087849197
2267603,531123.894884722
2267605,334209.029554788
2267608,361323.471910683
2267609,730597.400846047
2267612,408251.449155533
2267614,310266.41380709
2267621,408251.449155533
2267623,761294.628625355
2267624,323665.96292137
2267627,339840.915688804
2267628,444751.524644249
2267629,315323.733963762
2267632,423082.913227877
2267633,323665.96292137
2267634,444751.524644249
2267635,444751.524644249
2267636,444751.524644249
2267637,564993.236355898
2267638,295241.151263076
2267646,451399.207783737
2267653,920292.134595169
2267654,182155.483535365
2267657,361637.511170867
2267668,459741.772911707
2267670,834623.786015149
2267671,539251.199563407
2267672,161205.501442752
2267673,871976.397026548
2267674,265187.155599606
2267675,532242.642126939
2267677,626106.390074419
2267693,347646.642063136
2267694,711044.116346862
2267696,236690.473372975
2267705,20805.5905358813
2267711,1920145.81998133
2267712,187793.695002192
2267731,36254.4717587157
2267792,754737.274546346
2267800,316807.040879172
2267821,392251.758041555
2267839,196243.049843617
2267840,114241.547299136
2267900,190106.004976423
2267908,423139.272849883
2267928,332844.607325274
2267932,133019.162633326
2267934,89611.8191088431
2267936,449327.817964713
2267943,310266.41380709
2267946,323665.96292137
2267947,54101.0033825631
2267951,323665.96292137
2267953,205935.232805626
2267958,559650.148225991
2267960,142917.079439513
2267964,159296.18047405
2267978,315323.733963762
2267981,461293.598433206
2267982,574213.638811286
2267985,408945.237665991
2267994,243000.578970951
2268002,756414.232703932
2268003,357110.830401458
2268005,359806.765931664
2268029,449327.817964713
2268036,472202.67197227
2268045,468909.243607164
2268050,465511.317728175
2268051,379236.522723371
2268052,451326.527750349
2268053,321453.098375789
2268055,360515.209933197
2268059,787380.387593528
2268091,87980.4705445769
2268145,167764.181983526
2268150,25472.4240861025
2268158,727702.698882297
2268159,613075.378095755
2268160,150828.090273061
2268161,278318.346710392
2268170,526109.876849557
2268189,441167.26346987
2268193,491331.386049493
2268201,399181.752040149
2268204,539540.907853702
2268208,398026.642130841
2268218,401627.130942705
2268221,488103.38078543
2268224,1006609.75883242
2268227,356755.312734917
2268231,1093998.17689536
2268234,532602.347447312
2268237,698920.961757177
2268240,886219.937642173
2268244,27184.8895496918
2268248,461293.598433206
2268254,423553.187419518
2268267,622444.041240384
2268270,436701.121454043
2268273,2126386.33281634
2268284,709595.063635503
2268286,718505.681630461
2268294,517384.495353084
2268295,477092.428283119
2268297,517384.495353084
2268300,554537.242016261
2268301,351919.309290337
2268303,374979.866783552
2268305,442565.394689095
2268307,2163075.15667527
2268309,477092.428283119
2268312,911368.52435245
2268315,3855375.60362974
2268317,557009.73918664
2268318,204098.906601275
2268325,608633.226338313
2268327,494109.362889174
2268329,774190.756444521
2268332,1296904.69782227
2268333,294142.720675851
2268338,123011.578507855
2268340,473452.667401334
2268343,306323.82881697
2268345,447633.083754161
2268347,162422.933970719
2268351,349593.59886385
2268355,619023.69752646
2268357,1760235.70105617
2268359,583365.803398806
2268367,472156.953099923
2268372,364221.764569615
2268374,700870.786294408
2268376,520888.781035633
2268381,1076313.15567357
2268386,347583.615763596
2268390,765959.724472286
2268392,207027.272082829
2268395,623683.150695555
2268399,164954.558028102
2268406,513494.637082415
2268408,418119.204739192
2268413,506459.648969469
2268419,386482.731236712
2268425,1088967.77483116
2268429,903157.039689417
2268432,246635.095715867
2268437,600909.547436221
2268439,1045370.41324279
2268441,556770.763158501
2268449,574213.638811286
2268453,408251.449155533
2268455,838437.840641486
2268474,257074.470368327
2268475,-101043.191856275
2268479,540421.113926461
2268483,719864.033436451
2268485,506408.529798476
2268491,484170.370795451
2268497,649875.595719785
2268505,677674.172480455
2268508,62429.4088067198
2268511,842236.029794802
2268517,192381.506421994
2268519,192381.506421994
2268521,273533.514219279
2268529,159294.325677956
2268531,369454.747761029
2268533,186567.874010361
2268535,878555.21888703
2268537,517583.075929465
2268541,694423.682921956
2268543,618291.824744528
2268545,618291.824744528
2268546,189819.058292021
2268548,1240094.88816986
2268550,510860.782707905
2268553,-23379.825236957
2268567,171477.465578889
2268569,389118.521304742
2268573,477559.943827153
2268582,976336.224009961
2268587,977430.766636009
2268591,515552.558275792
2268593,612054.766518225
2268597,253018.929009419
2268599,516477.063140154
2268601,607559.571276903
2268603,607559.571276903
2268605,607559.571276903
2268607,607559.571276903
2268609,607559.571276903
2268612,607559.571276903
2268614,950462.36962224
2268616,1094922.68175972
2268622,618791.92611282
2268624,731426.185430808
2268626,457118.046981096
2268628,449848.916337488
2268629,449848.916337488
2268631,818824.527943242
2268635,122621.800109913
2268640,1714333.8692842
2268642,1394306.63980134
2268650,670490.504664
2268652,72669.3582697721
2268656,86163.6220685802
2268662,1171909.9669135
2268664,1155543.49102426
2268666,1155543.49102426
2268668,606435.203861999
2268670,369454.747761029
2268676,447584.392513066
2268684,761696.21409771
2268690,662907.406198505
2268692,488251.375439065
2268696,208686.240329277
2268698,278452.26993853
2268700,278452.26993853
2268702,278784.818311466
2268704,28968.1142931687
2268706,221405.45609899
2268708,282833.178404212
2268710,277817.981471263
2268712,282833.178404212
2268714,385563.284012699
2268716,435156.163661254
2268717,435156.163661254
2268719,27517.4379226283
2268722,27184.8895496918
2268724,98333.3466225479
2268735,346459.248348691
2268737,530929.328430496
2268739,1130608.96892048
2268741,1111020.94181764
2268749,124328.935696649
2268751,610023.65239035
2268754,482559.1486436
2268756,94834.8581312625
2268763,541692.67391053
2268765,651348.074958213
2268769,869158.420803884
2268771,486290.246850585
2268779,487872.515260795
2268783,316807.040879172
2268785,549957.499056531
2268787,567574.3307522
2268789,537548.398059203
2268797,1098648.95231009
2268801,488038.091733787
2268803,368909.558264141
2268807,117962.541167718
2268809,115464.096449419
2268815,992474.947734532
2268836,429102.614154002
2268838,485443.546473522
2268842,723575.189873097
2268852,124802.816193022
2268873,530929.328430496
2268889,455697.766487485
2268892,656558.285623202
2268895,1686255.13507161
2268897,1950061.48925684
2268905,451326.527750349
2268908,510805.158209577
2268912,633751.525113896
2268919,1106642.8762888
2268925,385516.625702934
2268935,528261.586764118
2268947,286838.705298143
2268951,1135904.90084505
2268975,1309420.3708009
2268977,776504.731653377
2268983,718505.681630461
2268997,438482.863302089
2269000,287387.151622235
2269002,759313.88957915
2269005,651348.074958213
2269007,309524.964491732
2269009,338334.571614647
2269017,238453.279689343
2269023,424095.552789639
2269029,207107.513999198
2269035,949089.351786674
2269037,755524.420279129
2269041,1129405.44817468
2269045,527447.762195481
2269055,400722.252939169
2269057,330711.834473807
2269067,669140.694457593
2269069,880654.194414853
2269075,1066987.36522641
2269077,1165521.60515239
2269081,499738.328594474
2269094,484863.590229725
2269102,723331.067767475
2269110,516477.063140154
2269116,996803.753298
2269122,388952.563671592
2269129,193139.285199761
2269155,198624.675014447
2269172,180365.810014168
2269176,186818.494625241
2269179,180659.420058258
2269180,183641.685390987
2269181,815880.802051866
2269185,943786.822962184
2269187,569880.825859446
2269193,213947.295239804
2269197,88804.3703588837
2269203,169374.250639118
2269205,369001.444760051
2269206,774069.122816745
2269210,323665.96292137
2269211,1401258.27458544
2269215,310240.355645144
2269216,442266.468227
2269237,125495.131038039
2269238,761294.628625355
2269240,144648.131894542
2269257,316855.247225784
2269278,798310.609124761
2269302,417097.024548482
2269304,357234.734010779
2269314,221145.16831734
2269315,123970.950372734
2269325,357234.734010779
2269326,357234.734010779
2269338,357234.734010779
2269361,301808.587678008
2269380,262224.728237898
2269386,363675.494159657
2269392,481208.518113993
2269403,895848.827715084
2269424,199177.039069088
2269430,339979.828395504
2269432,114690.897994904
2269437,1074614.52821817
2269438,305518.475403538
2269450,598611.926377351
2269457,598611.926377351
2269459,518943.68202821
2269462,871969.910839466
2269463,115647.691690551
2269464,40106.9870722317
2269470,414179.741496919
2269483,218318.688467318
2269535,504831.831062911
2269542,216264.862926607
2269549,189372.124777865
2269640,310240.355645144
2269641,1028194.51358518
2269696,583217.97698224
2269715,917023.462258639
2269722,1102502.25857194
2269758,902082.12422013
2269761,37375.0007316955
2269762,67120.6335504309
2269763,298856.324484484
2269794,581280.832936982
2269795,130482.547377691
2269800,383680.499251225
2270115,603639.12158811
2270126,208191.157818855
2270130,177119.802857579
2270131,327710.367325068
2270139,307412.763714545
2270165,334209.029554788
2270166,177142.946182566
2270167,283055.217645567
2270209,482233.439792662
2270216,580334.802661838
2270219,-20703.2539590632
2270226,918409.546016261
2270227,716976.283929161
2270232,781389.918278041
2270235,266237.694886945
2270243,183135.796055693
2270246,574288.091167351
2270248,1260218.1779333
2270260,587322.487053249
2270276,492562.678708847
2270280,561426.655755012
2270290,296330.191384749
2270317,347828.180802757
2270326,695974.43459232
2270337,366944.736662064
2270351,561893.715072466
2270358,234085.968508996
2270363,586482.594554237
2270373,934937.375343908
2270386,117775.288999684
2270387,1138648.01579917
2270414,907857.13103985
2270416,9493.4745727542
2270417,351841.981775281
2270424,297205.664002014
2270426,371136.814837542
2270436,518943.68202821
2270439,318358.687993524
2270454,203782.689496338
2270455,183907.395285154
2270457,851075.958936631
2270458,195983.529567814
2270463,752385.362094569
2270464,472159.572420987
2270465,957784.4744234
2270491,289093.365420326
2270516,57851.6370066914
2270518,195983.529567814
2270524,453441.701123523
2270526,290709.397149654
2270528,319145.085823545
2270539,155646.648362408
2270543,452204.205201873
2270546,556732.551315896
2270549,134670.983368744
2270550,452204.205201873
2270552,444820.103764433
2270556,691706.666319003
2270565,23685.332935231
2270568,404774.680893965
2270578,271723.917748445
2270588,957784.4744234
2270589,399359.697079944
2270596,1102502.25857194
2270597,498687.759641183
2270598,447633.083754161
2270601,434102.018787619
2270604,429110.749722587
2270607,690278.0137996
2270722,264184.213065967
2270746,17344.8880744838
2270749,474121.374267888
2270750,843968.417465807
2270752,452413.340266725
2270765,264184.213065967
2270769,-95318.6685616045
2270770,48068.3090012356
2270800,282070.060680908
2270815,649821.505185285
2270816,786286.6318326
2270824,216314.12769053
2270825,21260.7585427015
2270830,720330.945062383
2270851,434102.018787619
2270863,434102.018787619
2270871,398026.642130841
2270874,136173.242645254
2270937,362184.573643186
2270939,93856.8451786575
2270940,319145.085823545
2270941,332159.914440966
2270942,712956.887239855
2270947,297480.812216664
2270949,444820.103764433
2270958,855709.553729811
2270964,282600.838517362
2270968,264184.213065967
2270969,131244.47116257
2271002,309080.084398097
2271005,353948.503136332
2271016,498687.759641183
2271017,363240.272180422
2271022,267693.540706926
2271027,1395403.06938742
2271028,175828.353516675
2271034,298419.480886068
2271035,316050.958575276
2271038,211869.786746337
2271062,206854.589813388
2271064,245288.560628561
2271065,80124.6657732044
2271071,275302.593284835
2271072,278452.26993853
2271075,419706.405920588
2271078,2638136.36413909
2271085,3855375.60362974
2271117,864850.545713115
2271119,357051.985351531
2271121,131893.148877977
2271124,3855375.60362974
2271136,503900.8349913
2271137,226870.692160085
2271138,226870.692160085
2271139,117354.756598508
2271140,142917.079439513
2271141,117354.756598508
2271142,971755.990734469
2271143,971755.990734469
2271144,971755.990734469
2271145,971755.990734469
2271146,1055001.12698937
2271164,59824.4372570968
2271167,496011.470561512
2271187,195217.408178835
2271193,396682.905262713
2271201,521883.13005906
2271205,201650.729828811
2271210,376282.252512198
2271211,376282.252512198
2271212,424677.277735046
2271213,673695.843168669
2271218,608520.000173632
2271221,151955.4326482
2271223,560505.377665877
2271233,509763.185396097
2271234,422607.586967593
2271235,461293.598433206
2271236,505119.859846246
2271238,434522.957973713
2271248,396804.228879631
2271255,259640.026470409
2271257,259640.026470409
2271258,317090.049939329
2271261,333303.237143009
2271268,465511.317728175
2271283,194833.677475022
2271287,359611.940660551
2271293,222940.195593726
2271302,27264.1614915072
2271310,443323.319797555
2271311,60913.9718333787
2271313,545656.00303796
2271317,24141.7098101948
2271319,212240.462644174
2271320,600775.723457782
2271325,534658.994868529
2271328,243152.749923755
2271338,292945.444326499
2271339,292945.444326499
2271344,245684.341229845
2271345,505318.285498684
2271347,453319.224947377
2271349,107534.717060246
2271351,966635.016094218
2271358,362470.611910203
2271362,551033.705243268
2271363,318358.687993524
2271368,305518.475403538
2271376,184314.547014088
2271377,324350.808266847
2271379,216214.195993544
2271380,284983.212527932
