id,price_usd
2264320,154170.06666666668
2264323,456491.52
2264376,456491.52
2264474,349560.08
2264479,101131.24
2264482,158012.205
2264491,110056.45000000001
2264514,121944.04791593048
2264518,201942.815
2264525,163633.35166666665
2264537,194123.61416666667
2264545,91450.74583333332
2264549,82924.08
2264569,85251.49166666668
2264570,91684.83
2264571,82600.28095238096
2264572,92204.45261904763
2264573,96258.16333333332
2264574,164707.805
2264575,64520.32333333334
2264576,91684.83
2264577,96258.16333333332
2264578,157757.43166666667
2264589,402923.7
2264598,96386.66666666666
2264600,96386.66666666666
2264603,96386.66666666666
2264604,96386.66666666666
2264607,96386.66666666666
2264610,96386.66666666666
2264617,220176.24
2264618,88582.90619047619
2264619,154723.95454545453
2264629,93588.5
2264633,158824.85
2264637,376624.15333333326
2264686,302794.5
2264690,114094.33333333331
2264695,139257.33770833333
2264699,120170.16666666669
2264702,109418.26666666666
2264709,93828.74583333332
2264714,170114.33333333337
2264717,104757.48301587302
2264718,89705.5588095238
2264723,107258.47222222222
2264731,262469.65
2264732,3441708.333333333
2264733,1772746.115
2264734,222920.0
2264735,100594.66535714286
2264736,2016314.945
2264737,673745.375
2264744,2016314.945
2264745,781083.9676666666
2264747,2016314.945
2264756,93884.89083333334
2264763,123127.73809523812
2264770,69354.59611111111
2264773,625881.0428571429
2264774,625881.0428571429
2264780,339334.385
2264785,146459.4
2264795,112754.91041666668
2264796,204856.96333333335
2264798,342375.0
2264799,636717.6944444445
2264800,85215.52777777778
2264801,83817.265
2264807,206243.50333333336
2264808,98130.82499999998
2264811,315083.75
2264812,209900.12333333332
2264813,130650.40291666667
2264818,209900.12333333332
2264835,626485.0000000001
2264838,89786.1175
2264847,348586.0833333334
2264851,192303.10166666665
2264878,59068.28571428572
2264880,356552.8333333334
2264888,135414.25
2264890,103649.69
2264893,143212.7
2264896,224120.17
2264920,226822.19851190477
2264924,81300.67777777778
2264925,67977.8
2264927,230274.75
2264929,346838.4183333333
2264940,107137.12366666665
2264943,80298.4
2264946,79482.63333333335
2264952,516299.5
2264960,73268.84357142857
2264970,619318.185
2264971,107137.12366666665
2264975,79482.63333333335
2264976,181478.98727380953
2264981,52186.8875
2264986,491295.0
2264989,121932.0
2264992,1342273.54
2264994,160478.59214285712
2264997,408493.3825
2265009,152639.5
2265015,84188.24844322345
2265019,583867.5
2265023,184773.0
2265028,67845.67
2265029,409188.9425
2265031,755655.0
2265038,118486.80166666668
2265045,327045.0
2265046,376010.0361111111
2265055,444055.5083333333
2265057,365520.91
2265059,355472.59
2265060,165239.69555555555
2265063,154542.41666666666
2265085,158217.0
2265086,120504.16666666666
2265087,139954.66666666666
2265097,281327.7544444445
2265098,123179.45401515152
2265133,74474.33333333333
2265145,823754.635
2265155,178248.66
2265180,91213.86011904762
2265183,244802.07995833337
2265192,95496.3275
2265193,315387.8333333333
2265194,195495.0
2265195,353857.5
2265196,327407.5
2265220,246804.735
2265226,118587.5
2265230,449663.5
2265232,90788.5
2265236,670350.8464285714
2265246,106713.5
2265257,118749.90277777778
2265258,175765.3288409091
2265259,80709.0
2265263,84414.0
2265267,134870.2992142857
2265270,104047.1904047619
2265513,169111.44
2265537,438961.66666666674
2265542,138959.0
2265545,219407.5
2265547,256510.0
2265549,146776.15476190476
2265551,277400.0
2265552,112062.82619047619
2265553,112062.82619047619
2265554,112062.82619047619
2265555,120948.2261904762
2265556,108334.00000000001
2265557,120948.2261904762
2265558,120948.2261904762
2265559,109732.26309523807
2265560,109732.26309523807
2265561,109732.26309523807
2265562,109732.26309523807
2265563,130743.24375
2265564,130743.24375
2265565,130743.24375
2265566,130743.24375
2265567,130858.24375
2265568,130858.24375
2265569,130858.24375
2265570,109924.95952380954
2265571,90294.6
2265572,90294.6
2265573,90294.6
2265574,90294.6
2265599,126765.0
2265603,79140.0
2265606,63526.25
2265607,89814.5
2265610,108334.0
2265611,63643.25
2265613,68592.66666666667
2265614,180836.89
2265626,130578.5
2265630,267449.645
2265631,428879.7333333333
2265632,84107.70757575758
2265636,285330.0
2265638,108062.895
2265639,245343.86
2265642,125504.95401960783
2265670,109133.50690476189
2265671,84385.37916666668
2265672,237356.5
2265674,370112.5
2265675,539368.3666666666
2265676,218507.99614718612
2265677,108946.93492857141
2265678,83285.05
2265681,115835.07071428571
2265683,163227.5783333333
2265684,159312.29333333333
2265685,106013.72738095238
2265687,209967.65047619052
2265688,87394.98215781437
2265689,87394.98215781437
2265690,149382.4457936508
2265691,87394.98215781437
2265692,87394.98215781437
2265693,87394.98215781437
2265694,87394.98215781437
2265695,87394.98215781437
2265696,87394.98215781437
2265697,89436.7229070929
2265698,89436.7229070929
2265699,89436.7229070929
2265700,89436.7229070929
2265701,85590.41201587301
2265702,89436.7229070929
2265703,89436.7229070929
2265704,89436.7229070929
2265705,89436.7229070929
2265706,89436.7229070929
2265707,89436.7229070929
2265708,3683516.666666666
2265710,121740.0
2265711,123947.5
2265712,77366.5419047619
2265719,186807.0
2265721,146259.25
2265729,378566.525
2265733,146905.88714285716
2265734,159793.24708333332
2265755,199630.0
2265756,154177.5
2265757,154177.5
2265758,144919.0
2265767,81949.92541666667
2265768,81949.92541666667
2265779,216654.995
2265780,132668.33151629072
2265781,143187.875
2265784,162829.0
2265785,152127.93
2265786,196891.25
2265787,140229.55
2265788,117877.14285714286
2265789,326246.3378174603
2265790,306890.9
2265791,306890.9
2265793,413231.095
2265794,429307.095
2265795,673482.8986507937
2265798,429307.095
2265799,429307.095
2265800,673482.8986507937
2265801,673482.8986507937
2265804,84843.2325
2265805,84843.2325
2265809,95561.04916666666
2265810,122852.94
2265813,178353.56444444443
2265816,228520.0
2265817,57890.15833333334
2265818,60110.15178571428
2265822,105391.63333333335
2265824,336944.1666666666
2265830,53007.7619047619
2265831,158364.82
2265833,377789.065
2265834,377789.065
2265851,1155080.1266666665
2265853,185806.99972222222
2265857,69082.9044011544
2265868,139579.75
2265869,84932.02170879122
2265870,99833.5
2265871,99833.5
2265872,99833.5
2265873,99833.5
2265874,99833.5
2265876,104853.6
2265877,145226.125
2265879,546595.0
2265881,62138.83333333334
2265886,151709.45357142857
2265887,852746.325
2265888,316911.25333333336
2265889,69893.76190476191
2265926,192270.0
2265927,68165.0
2265928,68165.0
2265929,68165.0
2265930,68165.0
2265931,58175.52857142857
2265932,193996.7388095238
2265933,197112.45
2265934,250235.0
2265936,100429.49868730862
2265937,102068.8313821138
2265938,102068.8313821138
2265946,85446.93666666666
2265954,587926.7921428572
2265955,79679.02777777778
2265957,989515.5104761905
2265959,147356.66666666666
2265963,144419.0
2265964,177483.29666666663
2265966,97174.55916666664
2265967,97174.55916666664
2265968,219058.66666666663
2265974,505319.98214285716
2265978,1765205.0
2265980,136161.25
2265981,618785.0
2265982,335846.5
2265983,273308.0202380952
2265984,136566.7518452381
2265988,218374.79083333336
2265989,95129.275
2265991,140228.3333333333
2266020,105193.93666666666
2266031,112974.66666666666
2266032,527230.0875
2266064,115410.83333333331
2266079,934170.0
2266080,934170.0
2266083,1492200.0
2266084,1492200.0
2266102,665450.0
2266105,882610.0
2266106,882610.0
2266109,1030437.5
2266110,1030437.5
2266113,404967.5
2266114,404967.5
2266117,402817.5
2266118,402817.5
2266121,208341.39491666664
2266156,432887.25899999996
2266158,546154.997
2266159,75351.41666666666
2266171,875231.6666666665
2266172,875231.6666666665
2266177,279337.41071428574
2266178,279337.41071428574
2266179,279337.41071428574
2266180,279337.41071428574
2266189,402399.14285714284
2266190,402399.14285714284
2266244,1086475.0
2266245,1086475.0
2266254,887800.0
2266255,887800.0
2266258,810370.0
2266259,810370.0
2266260,1472370.0
2266261,1472370.0
2266262,617366.6666666667
2266263,617366.6666666667
2266277,1312200.0
2266278,1112940.0
2266279,1112940.0
2266284,683450.0
2266285,683450.0
2266294,782610.0
2266297,931712.5
2266316,977695.0
2266317,977695.0
2266320,176106.41
2266321,176106.41
2266322,429230.0
2266323,429230.0
2266334,906494.5238095239
2266335,906494.5238095239
2266342,327116.6666666666
2266348,638265.0
2266352,313843.1845238096
2266353,313843.1845238096
2266356,275221.6666666666
2266357,275221.6666666666
2266366,1187325.0
2266367,1187325.0
2266373,231807.0
2266374,231807.0
2266378,329296.3333333334
2266444,624791.6666666667
2266446,1234275.0
2266447,1367226.1666666665
2266449,166149.33
2266452,210990.25
2266454,162991.33
2266455,258125.71666666665
2266467,242214.0
2266469,891605.0
2266477,741641.3333333335
2266478,150411.5
2266481,79479.31166666666
2266483,159939.33
2266485,185300.1666666667
2266486,1009500.0
2266487,1009500.0
2266489,850888.3333333335
2266503,919164.1666666667
2266519,295166.38123002
2266523,683450.0
2266527,287039.82
2266530,79479.31166666666
2266532,392470.0
2266533,152150.3125
2266534,189583.1666666667
2266562,285611.55476190476
2266563,223434.2468181818
2266569,122115.16666666666
2266570,422360.0
2266571,913650.0
2266572,522756.45833333326
2266574,264110.5
2266587,175030.28083333335
2266597,322512.755
2266599,159087.5
2266602,1527626.666666667
2266603,1527626.666666667
2266604,1527626.666666667
2266605,1527626.666666667
2266654,875231.6666666665
2266658,108679.66666666666
2266664,1103400.0
2266673,222386.73333333337
2266688,876351.6666666665
2266699,1164950.0
2266700,390497.5
2266701,883362.5
2266702,883362.5
2266710,131142.5
2266712,97217.30666666669
2266717,97217.30666666669
2266722,95107.78000000001
2266723,161319.30566666668
2266729,161319.30566666668
2266730,161319.30566666668
2266731,161319.30566666668
2266732,161319.30566666668
2266733,161319.30566666668
2266734,161319.30566666668
2266735,161319.30566666668
2266736,161319.30566666668
2266737,161319.30566666668
2266739,161319.30566666668
2266740,161319.30566666668
2266741,161319.30566666668
2266742,161319.30566666668
2266743,161319.30566666668
2266744,95107.78000000001
2266748,127552.5
2266749,407025.0
2266775,188155.7004761905
2266781,207194.79166666663
2266783,188155.7004761905
2266784,188155.7004761905
2266793,115531.2288095238
2266795,87244.92307692308
2266802,212309.0
2266805,212309.0
2266816,426216.8333333334
2266826,102159.42833333334
2266835,293374.75
2266836,355840.454047619
2266838,102585.77357142858
2266839,222875.6525
2266845,219170.98
2266848,130165.90666666668
2266851,125613.96666666667
2266856,383778.0
2266857,146099.00625
2266863,451150.0
2266865,259541.25
2266888,117918.18880952381
2266889,77422.05046176046
2266893,204488.5
2266898,295977.5
2266918,81207.0
2266924,249139.58
2266945,125357.63333333335
2266947,251453.56222222222
2267013,50000.92027805527
2267025,818383.885
2267031,50000.92027805527
2267032,50855.67527805528
2267033,50000.92027805527
2267034,50000.92027805527
2267049,138419.34607142856
2267051,138419.34607142856
2267067,121637.36333333333
2267073,115547.5
2267074,70211.92896825397
2267075,69384.53964646465
2267076,676601.385
2267086,188670.98110822518
2267097,231413.87916666668
2267100,241845.8616666667
2267105,106366.41
2267108,73139.71944444445
2267109,70328.15309523809
2267129,574015.0
2267140,155441.5
2267141,155966.5
2267142,156662.125
2267143,156047.125
2267144,156047.125
2267145,156047.125
2267146,156047.125
2267147,610891.8333333334
2267148,68093.21722222221
2267149,68093.21722222221
2267156,1992295.0
2267168,134462.0833333333
2267169,70590.335
2267178,302220.0
2267180,213651.0
2267181,125768.03666666667
2267185,216010.0
2267198,243584.70394444442
2267200,243584.70394444442
2267207,263550.0
2267210,97175.0
2267213,205939.0
2267217,297139.98
2267222,102529.66666666666
2267229,297750.10133333335
2267237,421740.0
2267238,162447.06333333332
2267239,425766.93166666664
2267251,118570.55458333335
2267255,125874.57780303032
2267257,102671.18055555556
2267259,163922.32142857142
2267260,185602.8933333333
2267261,141327.22666666665
2267262,135478.56125
2267264,155779.7976190476
2267302,217275.0
2267306,464043.31547619053
2267307,229200.0
2267308,93618.5
2267311,1295004.5000000002
2267312,737759.8
2267315,256046.5
2267316,749059.8
2267318,69250.18958333333
2267319,178430.559375
2267321,121089.46444444444
2267323,121089.46444444444
2267324,121089.46444444444
2267325,121089.46444444444
2267326,95601.772
2267332,577705.83
2267333,210765.0
2267334,114449.66666666666
2267336,114449.66666666666
2267337,114449.66666666666
2267338,223451.36284188033
2267339,159160.0
2267341,83711.09333333332
2267342,78472.16666666667
2267344,241900.0
2267345,208690.0
2267348,331444.9166666666
2267349,360856.745
2267350,936926.505
2267365,699598.3612820513
2267366,203209.06333333335
2267367,297546.82875
2267371,453184.875
2267372,817452.32
2267373,338825.0
2267376,155321.19166666668
2267386,100925.57
2267475,94429.22952380951
2267480,81013.96988095238
2267487,882438.9285714285
2267488,260158.3333333333
2267489,281065.0795
2267504,375350.74125
2267515,102606.22333333333
2267516,205359.93791666668
2267517,72758.29
2267518,126163.18833333332
2267519,126163.18833333332
2267520,92696.08333333334
2267521,94543.86666666665
2267522,106022.57666666668
2267523,94381.92
2267524,126125.07666666668
2267525,103398.59666666668
2267527,247075.0
2267528,86397.545
2267529,106829.58333333334
2267530,170360.0
2267533,97703.93916666668
2267544,164517.1373809524
2267546,1001898.05
2267547,182869.66166666668
2267551,173496.0119047619
2267552,210400.0
2267602,112939.0
2267603,131212.5
2267605,62503.73875
2267608,204793.75
2267609,150719.74166666667
2267612,248264.395
2267614,189629.95
2267621,299325.0
2267623,141725.0
2267624,258397.995
2267627,89943.125
2267628,98365.0
2267629,169760.0
2267632,319295.0
2267633,88540.886
2267634,88540.886
2267635,88540.886
2267636,88540.886
2267637,177109.88
2267638,478005.41666666674
2267646,93730.275
2267653,199095.0
2267654,63245.7619047619
2267657,327214.425
2267668,239066.33333333337
2267670,992402.130952381
2267671,521027.055
2267672,343662.205
2267673,306495.0
2267674,220640.98095238098
2267675,178347.60551587297
2267677,585224.1666666666
2267693,103070.0
2267694,235065.0
2267696,192249.5
2267705,54952.5
2267711,274265.6666666667
2267712,59411.5
2267731,100351.31333333334
2267792,305285.0
2267800,222741.0
2267821,422425.0
2267839,303484.6795833333
2267840,294571.77125
2267900,409301.815
2267908,143998.105
2267928,266074.33378571423
2267932,74478.23
2267934,56706.78333333333
2267936,268250.0
2267943,138075.0
2267946,119387.625
2267947,108219.78571428571
2267951,453737.5
2267953,118142.79166666666
2267958,179634.485
2267960,165592.14090742593
2267964,111964.295
2267978,95317.35833333334
2267981,191535.91666666663
2267982,392723.0533333333
2267985,157038.1875
2267994,115452.5
2268002,367677.26333333337
2268003,320176.342
2268005,86064.5
2268029,286672.525
2268036,394587.2319771062
2268045,247238.78
2268050,391282.11309523805
2268051,95390.97857142858
2268052,264173.5
2268053,81879.60714285714
2268055,218918.88333333333
2268059,153986.73772321426
2268091,133992.50166666665
2268145,91275.76666666666
2268150,151489.43333333335
2268158,600342.0833333334
2268159,485629.995
2268160,173594.875
2268161,138940.75
2268170,165115.0
2268189,94283.23629148629
2268193,383755.0
2268201,82969.80416666667
2268204,566030.0
2268208,88615.0
2268218,183901.5
2268221,321392.69
2268224,185555.0
2268227,87947.5
2268231,151204.0
2268234,183703.5
2268237,302225.0
2268240,253607.35595238098
2268244,77612.5
2268248,185555.0
2268254,92735.6
2268267,185555.0
2268270,194050.0
2268273,219504.97
2268284,532640.0
2268286,93870.275
2268294,66945.0
2268295,135103.77
2268297,88615.0
2268300,206544.975
2268301,158591.635
2268303,181935.0
2268305,462350.8333333334
2268307,209899.975
2268309,177125.36333333337
2268312,325311.0266666667
2268315,195125.69
2268317,344901.66666666674
2268318,541215.3472264403
2268325,220015.0
2268327,478025.0
2268329,408325.0
2268332,210539.975
2268333,332227.3297222222
2268338,73486.07833333332
2268340,406312.5
2268343,368339.16666666674
2268345,250800.82833333337
2268347,107950.0
2268351,153330.0
2268355,215844.0176190476
2268357,214019.975
2268359,402362.61904761894
2268367,274912.69
2268372,186643.33333333337
2268374,174624.5
2268376,163518.75
2268381,204741.25
2268386,82140.73166666666
2268390,581970.0
2268392,92491.7463418934
2268395,214019.975
2268399,406312.5
2268406,88810.16666666669
2268408,224724.95
2268413,214019.975
2268419,226390.0
2268425,536817.5
2268429,448170.0
2268432,373702.5
2268437,172437.91666666663
2268439,94012.5
2268441,94012.5
2268449,237077.48
2268453,214019.975
2268455,416495.8333333334
2268474,394252.495
2268475,69199.37333333334
2268479,214888.31333333332
2268483,107950.0
2268485,566030.0
2268491,347191.66666666674
2268497,142439.765
2268505,146362.0
2268508,89795.0
2268511,607895.0
2268517,92491.7463418934
2268519,82880.0
2268521,110132.75
2268529,79031.495
2268531,82827.25000000001
2268533,80687.315
2268535,471295.0
2268537,73455.0
2268541,177810.0
2268543,209405.0
2268545,187570.0
2268546,214019.975
2268548,652917.495
2268550,348627.5
2268553,87947.5
2268567,138566.59833333333
2268569,444224.1071428571
2268573,174380.0
2268582,781812.495
2268587,255088.30833333335
2268591,79719.295
2268593,80687.315
2268597,79719.295
2268599,79719.295
2268601,82140.73166666666
2268603,82140.73166666666
2268605,82140.73166666666
2268607,82140.73166666666
2268609,82140.73166666666
2268612,82140.73166666666
2268614,197560.0
2268616,145511.25
2268622,570995.0
2268624,79405.0
2268626,118893.0
2268628,470197.5
2268629,470197.5
2268631,289945.0
2268635,211775.0
2268640,562595.0
2268642,837437.495
2268650,171875.0
2268652,116335.0
2268656,107950.0
2268662,460761.6666666666
2268664,165575.0
2268666,184739.5
2268668,82827.25000000001
2268670,79031.495
2268676,302225.0
2268684,247488.30833333335
2268690,144667.0
2268692,77612.5
2268696,72311.24
2268698,72311.24
2268700,72311.24
2268702,72311.24
2268704,72311.24
2268706,72311.24
2268708,72311.24
2268710,72311.24
2268712,72311.24
2268714,108982.25
2268716,77612.5
2268717,77612.5
2268719,77612.5
2268722,77612.5
2268724,94747.08333333334
2268735,79031.495
2268737,104561.66666666666
2268739,448170.0
2268741,544867.0
2268749,72030.0
2268751,69199.37333333334
2268754,284245.115
2268756,92778.66666666669
2268763,79495.41666666667
2268765,185555.0
2268769,81499.16666666667
2268771,416147.4404761905
2268779,212679.98
2268783,218585.0
2268785,207564.965
2268787,302728.1
2268789,342595.0
2268797,223815.0
2268801,633597.5
2268803,77612.5
2268807,459417.5
2268809,460500.8333333334
2268815,169896.0
2268836,522020.0
2268838,110132.75
2268842,452892.5
2268852,81499.16666666667
2268873,104561.66666666666
2268889,172437.91666666663
2268892,201995.0
2268895,82425.0
2268897,796177.49
2268905,214099.35
2268908,90359.0
2268912,244253.33333333337
2268919,230220.0
2268925,74802.42857142858
2268935,129575.0
2268947,79495.41666666667
2268951,543517.5
2268975,324045.0
2268977,289570.0
2268983,158943.0
2268997,522020.0
2269000,406312.5
2269002,196360.0
2269005,321392.69
2269007,179110.0
2269009,340275.0
2269017,302079.35
2269023,79495.41666666667
2269029,127536.59833333333
2269035,453135.0
2269037,113909.39125
2269041,554432.0
2269045,179110.0
2269055,87947.5
2269057,455197.5
2269067,262220.0
2269069,203639.975
2269075,297042.69
2269077,302079.35
2269081,686405.0
2269094,72311.24
2269102,89795.0
2269110,79719.295
2269116,1464800.235
2269122,86211.33333333331
2269129,97527.0
2269155,250425.5625
2269172,84014.51666666666
2269176,53016.0
2269179,77256.21833333334
2269180,236584.5
2269181,187604.0
2269185,225247.30651709402
2269187,124679.75
2269193,53016.0
2269197,53016.0
2269203,83701.91292366946
2269205,419282.7766666666
2269206,126566.08252380954
2269210,127241.56666666667
2269211,320775.56
2269215,76131.0
2269216,120829.5
2269237,89016.2
2269238,307669.84
2269240,95433.23809523809
2269257,427190.9815384615
2269278,540007.11
2269302,538489.15
2269304,97852.99825396825
2269314,85941.97111111112
2269315,64030.84412698412
2269325,97852.99825396825
2269326,88300.48888888888
2269338,88300.48888888888
2269361,121376.57833333332
2269380,807174.375
2269386,98269.28833333332
2269392,122842.0
2269403,295539.99
2269424,496420.69500000007
2269430,140695.6
2269432,72058.94555688428
2269437,114668.90833333334
2269438,126228.44
2269450,72058.94555688428
2269457,72058.94555688428
2269459,115443.66666666669
2269462,387204.5
2269463,59928.53571428571
2269464,79403.43583333334
2269470,118352.5
2269483,72058.94555688428
2269535,515420.0
2269542,145606.5
2269549,87950.84166666667
2269640,172945.24986742428
2269641,1470858.1978571427
2269696,202924.06541666668
2269715,187999.39166666663
2269722,149424.31
2269758,391117.475
2269761,54098.25
2269762,91135.43650793651
2269763,395516.9823333333
2269794,190574.43833333335
2269795,185538.18
2269800,101838.9375
2270115,2791353.3966666665
2270126,78468.19388888888
2270130,947502.053
2270131,339102.6675
2270139,766674.6505
2270165,85091.41857142858
2270166,75724.0
2270167,144837.36654761905
2270209,534470.0
2270216,344433.9533333333
2270219,79631.40428571428
2270226,107163.24500000002
2270227,222156.63833333337
2270232,2151000.0
2270235,974668.66
2270243,188223.29891369044
2270246,310908.7183333334
2270248,1653645.9285714286
2270260,73026.25
2270276,673888.323
2270280,314546.9047619048
2270290,136995.0
2270317,92355.7
2270326,333149.1116666667
2270337,71528.03833333333
2270351,295164.5
2270358,242147.80161309525
2270363,189104.5415811966
2270373,1144000.993
2270386,53851.83333333333
2270387,292583.3333333334
2270414,275812.275
2270416,68482.5
2270417,715794.3278571428
2270424,136799.8
2270426,170174.5
2270436,150669.91166666668
2270439,223720.0
2270454,286272.455
2270455,125179.5
2270457,98822.5
2270458,275330.0
2270463,731590.0
2270464,610880.0
2270465,1041492.495
2270491,174948.17833333332
2270516,356365.33333333326
2270518,225609.0094208494
2270524,210789.97166666668
2270526,115595.0
2270528,182262.5
2270539,364165.24
2270543,187967.5
2270546,283484.5
2270549,125258.77976190476
2270550,201924.95
2270552,158665.16166666665
2270556,147467.67428571428
2270565,302371.3214285714
2270568,108424.38333333335
2270578,592216.1833333333
2270588,533948.245
2270589,199760.83
2270596,109715.0
2270597,77260.0
2270598,116574.95
2270601,170301.0833333333
2270604,108345.83333333334
2270607,223217.5
2270722,85704.85
2270746,181350.81722222225
2270749,373702.5
2270750,444095.0
2270752,104561.66666666666
2270765,84738.4168452381
2270769,346590.9833333333
2270770,78226.06349206349
2270800,228029.08523809523
2270815,377274.5
2270816,1070411.1666666665
2270824,165049.96
2270825,232368.21491666668
2270830,353305.0
2270851,424635.9333333333
2270863,424635.9333333333
2270871,143249.74464226636
2270874,468774.3066666667
2270937,662984.6234632034
2270939,98236.89285714286
2270940,876600.0
2270941,256500.91566666667
2270942,294084.5
2270947,341877.5
2270949,134638.39
2270958,369958.33333333326
2270964,72329.57357142857
2270968,198819.22333333333
2270969,33018.642857142855
2271002,192627.11
2271005,219600.2222222222
2271016,264262.4305
2271017,129190.10999999999
2271022,150027.16666666666
2271027,139694.745
2271028,112277.39095833333
2271034,209170.05214285717
2271035,95319.995
2271038,95319.995
2271062,95319.995
2271064,217370.0
2271065,89720.70634920635
2271071,317727.5
2271072,42519.54218272955
2271075,118034.77166666668
2271078,1088200.8433333333
2271085,91169.5
2271117,126156.99
2271119,231149.0
2271121,319785.0
2271124,307449.4966666667
2271136,1280624.3205128207
2271137,82699.11294400044
2271138,82699.11294400044
2271139,82699.11294400044
2271140,82699.11294400044
2271141,82699.11294400044
2271142,115648.25666666668
2271143,115648.25666666668
2271144,115648.25666666668
2271145,115648.25666666668
2271146,115648.25666666668
2271164,49121.30952380953
2271167,1239310.6452500003
2271187,152167.82567821073
2271193,196780.97333333333
2271201,198442.00261904762
2271205,208609.96
2271210,103249.84285714285
2271211,103249.84285714285
2271212,388623.9715922619
2271213,394669.01375
2271218,391162.6272380953
2271221,84680.02833333334
2271223,261699.66666666663
2271233,312226.8933333333
2271234,464384.9221666667
2271235,464384.9221666667
2271236,75613.0
2271238,810288.54
2271248,1712229.9285714289
2271255,89328.27570802005
2271257,90925.27570802005
2271258,126596.0
2271261,190652.31000000003
2271268,188292.66979115483
2271283,68710.2003030303
2271287,303463.38026785717
2271293,127843.91333333334
2271302,193296.97333333333
2271310,154459.0963452381
2271311,228210.0
2271313,145967.05555555553
2271317,175804.21502262444
2271319,514374.27666666673
2271320,1897693.4600000002
2271325,142838.555
2271328,140678.94946682773
2271338,67331.92857142858
2271339,67331.92857142858
2271344,90455.0
2271345,617725.0
2271347,1181498.3533333333
2271349,81482.24761904762
2271351,741513.994047619
2271358,85832.79166666669
2271362,202128.46666666667
2271363,588548.7450000001
2271368,85627.36363636363
2271376,148274.02420454545
2271377,196413.53
2271379,159582.75
2271380,201967.64714285717
2271383,300304.5
2271389,105020.5
2271395,167700.88333333333
2271398,165305.14738095237
2271401,477872.5
2271407,568700.0
2271409,428121.096
2271411,602904.5
2271414,135594.885
2271415,164719.897
2271416,110719.5
2271419,125147.5
2271421,304779.2866330891
2271422,97258.0
2271427,149270.335
2271448,497737.13
2271450,57788.16666666667
2271454,232037.995
2271460,465827.4
2271462,558990.0
2271472,460920.0
2271473,1375550.0
2271476,84313.09253246755
2271477,66707.1086111111
2271479,106110.76455128206
2271483,134345.4056349206
2271484,134345.4056349206
2271485,499460.0
2271488,416665.83333333326
2271492,87393.175
2271493,83633.13583333333
2271494,84522.84516666665
2271495,64214.24722222222
2271497,108239.36164285715
2271498,68345.0
2271530,96446.70142857142
2271534,172160.66666666663
2271537,250802.5
2271539,117160.25
2271540,281309.7065
2271544,235310.0
2271545,220444.5
2271547,143316.66666666666
2271549,220444.5
2271550,201268.16583333336
2271563,136558.75
2271566,195465.83333333337
2271580,294920.12573809526
2271582,105100.71666666667
2271585,288772.0
2271586,118985.5
2271589,451702.5
2271598,275061.3018253968
2271599,228219.09
2271604,172525.98597630148
2271607,107112.5
2271608,269509.0
2271615,195829.5
2271700,322777.0
2271702,370535.0
2271705,690710.0
2271706,206362.31409090906
2271709,76550.00793650793
2271711,76550.00793650793
2271712,76550.00793650793
2271713,76550.00793650793
2271716,143490.11904761905
2271717,95588.16666666666
2271718,221591.1666666667
2271719,88955.05317765567
2271720,126105.0
2271721,79708.76
2271730,96793.91666666669
